dataset,model,seed,alpha,score,axis,method,target_coverage,marginal_coverage,mean_set_size,coverage_gap,worst_group_coverage,set_size_disparity
ACSIncome-CA,lightgbm,4,0.1,lac,race,marginal,0.9,0.8879166666666667,1.21,0.10212628865979378,0.8041237113402062,0.17605075337034104
ACSIncome-CA,lightgbm,4,0.1,lac,predclass,mondrian,0.9,0.8891666666666667,1.2054166666666666,0.01122373502956886,0.884588318085855,0.1895922752180017
ACSIncome-CA,lightgbm,4,0.1,lac,sex,mondrian,0.9,0.88625,1.205,0.0398202793532455,0.865128660159716,0.09875713665362995
ACSIncome-CA,lightgbm,4,0.1,lac,age,mondrian,0.9,0.8995833333333333,1.2425,0.15537730243612602,0.7941176470588235,0.2938829787234043
ACSIncome-CA,lightgbm,4,0.1,lac,race,mondrian,0.9,0.885,1.20625,0.13545796986518632,0.7731958762886598,0.06433573234779222
ACSIncome-CA,lightgbm,4,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,lightgbm,4,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,lightgbm,4,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,lightgbm,4,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,lightgbm,4,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,lightgbm,4,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,lightgbm,4,0.1,aps,age,mondrian,0.9,1.0,1.99625,0.0,1.0,0.030303030303030276
ACSIncome-CA,lightgbm,4,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,lightgbm,4,0.2,lac,predclass,marginal,0.8,0.80125,1.0,0.07318861467308913,0.7579162410623085,0.0
ACSIncome-CA,lightgbm,4,0.2,lac,sex,marginal,0.8,0.80125,1.0,0.0016874949030125652,0.8003549245785271,0.0
ACSIncome-CA,lightgbm,4,0.2,lac,age,marginal,0.8,0.80125,1.0,0.23773024361259654,0.711764705882353,0.0
ACSIncome-CA,lightgbm,4,0.2,lac,race,marginal,0.8,0.80125,1.0,0.16899030467371012,0.6597938144329897,0.0
ACSIncome-CA,lightgbm,4,0.2,lac,predclass,mondrian,0.8,0.8141666666666667,1.03125,0.041523650423855196,0.7895812053115424,0.07660878447395292
ACSIncome-CA,lightgbm,4,0.2,lac,sex,mondrian,0.8,0.8108333333333333,1.01875,0.019755051855094297,0.8003549245785271,0.0353495679497251
ACSIncome-CA,lightgbm,4,0.2,lac,age,mondrian,0.8,0.8091666666666667,1.0179166666666666,0.2200831847890672,0.7294117647058823,0.04117647058823537
ACSIncome-CA,lightgbm,4,0.2,lac,race,mondrian,0.8,0.8025,1.0020833333333334,0.1739530838300376,0.6597938144329897,0.00992555831265518
ACSIncome-CA,lightgbm,4,0.2,aps,predclass,marginal,0.8,1.0,1.9929166666666667,0.0,1.0,0.011963406052075909
ACSIncome-CA,lightgbm,4,0.2,aps,sex,marginal,0.8,1.0,1.9929166666666667,0.0,1.0,0.0033171368209157226
ACSIncome-CA,lightgbm,4,0.2,aps,age,marginal,0.8,1.0,1.9929166666666667,0.0,1.0,0.05723905723905731
ACSIncome-CA,lightgbm,4,0.2,aps,race,marginal,0.8,1.0,1.9929166666666667,0.0,1.0,0.018214710547184598
ACSIncome-CA,lightgbm,4,0.2,aps,predclass,mondrian,0.8,1.0,1.9783333333333333,0.0,1.0,0.03659394792399717
ACSIncome-CA,lightgbm,4,0.2,aps,sex,mondrian,0.8,1.0,1.9854166666666666,0.0,1.0,0.03105590062111796
ACSIncome-CA,lightgbm,4,0.2,aps,age,mondrian,0.8,1.0,1.98625,0.0,1.0,0.11111111111111116
ACSIncome-CA,lightgbm,4,0.2,aps,race,mondrian,0.8,1.0,1.9958333333333333,0.0,1.0,0.020618556701030855
ACSIncome-CA,mlp,0,0.05,lac,predclass,marginal,0.95,0.9591666666666666,1.4783333333333333,0.0027614571092832163,0.9581081081081081,0.20258519388954155
ACSIncome-CA,mlp,0,0.05,lac,sex,marginal,0.95,0.9591666666666666,1.4783333333333333,0.02243638759978761,0.9483037156704361,0.008636438206089947
ACSIncome-CA,mlp,0,0.05,lac,age,marginal,0.95,0.9591666666666666,1.4783333333333333,0.05575819749990507,0.9301075268817204,0.46562949875670734
ACSIncome-CA,mlp,0,0.05,lac,race,marginal,0.95,0.9591666666666666,1.4783333333333333,0.017168399927020572,0.9532019704433498,0.1244602566441646
ACSIncome-CA,mlp,0,0.05,lac,predclass,mondrian,0.95,0.95875,1.4770833333333333,0.010663924794359514,0.9521739130434783,0.1182432432432432
ACSIncome-CA,mlp,0,0.05,lac,sex,mondrian,0.95,0.9591666666666666,1.4758333333333333,0.020768047959203506,0.9491114701130856,0.006537110825021841
ACSIncome-CA,mlp,0,0.05,lac,age,mondrian,0.95,0.95875,1.4925,0.04365382027008846,0.9354838709677419,0.5998564948372545
ACSIncome-CA,mlp,0,0.05,lac,race,mondrian,0.95,0.9616666666666667,1.4983333333333333,0.030119919742429113,0.952638700947226,0.13227029465189144
ACSIncome-CA,mlp,0,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.1,lac,predclass,marginal,0.9,0.9120833333333334,1.2658333333333334,0.010781433607520485,0.9054347826086957,0.12062279670975329
ACSIncome-CA,mlp,0,0.1,lac,sex,marginal,0.9,0.9120833333333334,1.2658333333333334,0.01528060082471594,0.9046849757673667,0.019850461156882382
ACSIncome-CA,mlp,0,0.1,lac,age,marginal,0.9,0.9120833333333334,1.2658333333333334,0.09538736274174553,0.8763440860215054,0.2828900013087292
ACSIncome-CA,mlp,0,0.1,lac,race,marginal,0.9,0.9120833333333334,1.2658333333333334,0.019477792516848114,0.9066305818673883,0.061329715965523945
ACSIncome-CA,mlp,0,0.1,lac,predclass,mondrian,0.9,0.91375,1.2629166666666667,0.020534665099882554,0.9010869565217391,0.06366039952996472
ACSIncome-CA,mlp,0,0.1,lac,sex,mondrian,0.9,0.9108333333333334,1.2654166666666666,0.007693826309160046,0.907108239095315,0.03906278240124106
ACSIncome-CA,mlp,0,0.1,lac,age,mondrian,0.9,0.9204166666666667,1.3008333333333333,0.06174246741897493,0.8817204301075269,0.42361111111111116
ACSIncome-CA,mlp,0,0.1,lac,race,mondrian,0.9,0.9166666666666666,1.2854166666666667,0.059363152055980195,0.9046008119079838,0.23454509990369266
ACSIncome-CA,mlp,0,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.1,aps,age,mondrian,0.9,1.0,1.9933333333333334,0.0,1.0,0.05653710247349819
ACSIncome-CA,mlp,0,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.2,lac,predclass,marginal,0.8,0.80625,1.0191666666666668,0.025998824911868335,0.7902173913043479,0.00769682726204457
ACSIncome-CA,mlp,0,0.2,lac,sex,marginal,0.8,0.80625,1.0191666666666668,0.010239434544084491,0.8012924071082391,0.007126590831361357
ACSIncome-CA,mlp,0,0.2,lac,age,marginal,0.8,0.80625,1.0191666666666668,0.21043732664614911,0.7365591397849462,0.02334815152551384
ACSIncome-CA,mlp,0,0.2,lac,race,marginal,0.8,0.80625,1.0191666666666668,0.027746284850479697,0.8010825439783491,0.00619596445736148
ACSIncome-CA,mlp,0,0.2,lac,predclass,mondrian,0.8,0.8058333333333333,1.0229166666666667,0.007696827262044681,0.8010869565217391,0.052732079905992935
ACSIncome-CA,mlp,0,0.2,lac,sex,mondrian,0.8,0.8070833333333334,1.0233333333333334,0.0063911311064707155,0.8037865748709122,0.04523424878836835
ACSIncome-CA,mlp,0,0.2,lac,age,mondrian,0.8,0.8245833333333333,1.0591666666666666,0.16926934913940506,0.7741935483870968,0.09677419354838701
ACSIncome-CA,mlp,0,0.2,lac,race,mondrian,0.8,0.8108333333333333,1.0316666666666667,0.08782115448782113,0.7950617283950617,0.1711711711711712
ACSIncome-CA,mlp,0,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.2,aps,predclass,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,0,0.2,aps,sex,mondrian,0.8,1.0,1.9925,0.0,1.0,0.015490533562822817
ACSIncome-CA,mlp,0,0.2,aps,age,mondrian,0.8,1.0,1.9825,0.0,1.0,0.1484098939929328
ACSIncome-CA,mlp,0,0.2,aps,race,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,lac,predclass,marginal,0.95,0.94875,1.4170833333333333,0.0003472222222222765,0.9486111111111111,0.2128472222222222
ACSIncome-CA,mlp,1,0.05,lac,sex,marginal,0.95,0.94875,1.4170833333333333,0.009124964516351808,0.944487881157154,0.00912217464720344
ACSIncome-CA,mlp,1,0.05,lac,age,marginal,0.95,0.94875,1.4170833333333333,0.03772834078678089,0.9401197604790419,0.4830781475024635
ACSIncome-CA,mlp,1,0.05,lac,race,marginal,0.95,0.94875,1.4170833333333333,0.0397674418604651,0.9302325581395349,0.12997658079625296
ACSIncome-CA,mlp,1,0.05,lac,predclass,mondrian,0.95,0.9495833333333333,1.42375,0.0010416666666666075,0.9489583333333333,0.20173611111111112
ACSIncome-CA,mlp,1,0.05,lac,sex,mondrian,0.95,0.9495833333333333,1.425,0.005887321369909437,0.9468334636434714,0.007407102588370851
ACSIncome-CA,mlp,1,0.05,lac,age,mondrian,0.95,0.95,1.4445833333333333,0.06295842790586548,0.9068181818181819,0.6227544910179641
ACSIncome-CA,mlp,1,0.05,lac,race,mondrian,0.95,0.95125,1.4279166666666667,0.029712736536983586,0.9328165374677002,0.07700500456886283
ACSIncome-CA,mlp,1,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.1,lac,predclass,marginal,0.9,0.8970833333333333,1.2408333333333332,0.015972222222222276,0.8875,0.1298611111111112
ACSIncome-CA,mlp,1,0.1,lac,sex,marginal,0.9,0.8970833333333333,1.2408333333333332,0.0006186534836050139,0.8967943706020328,0.021804222327462153
ACSIncome-CA,mlp,1,0.1,lac,age,marginal,0.9,0.8970833333333333,1.2408333333333332,0.10017261219792872,0.8681818181818182,0.3297771545516561
ACSIncome-CA,mlp,1,0.1,lac,race,marginal,0.9,0.8970833333333333,1.2408333333333332,0.03059625171710567,0.8733850129198967,0.07225459760724728
ACSIncome-CA,mlp,1,0.1,lac,predclass,mondrian,0.9,0.9004166666666666,1.24875,0.016319444444444442,0.890625,0.1322916666666667
ACSIncome-CA,mlp,1,0.1,lac,sex,mondrian,0.9,0.89625,1.24125,0.01623076123672107,0.8876003568242641,0.024173518701539054
ACSIncome-CA,mlp,1,0.1,lac,age,mondrian,0.9,0.9029166666666667,1.2641666666666667,0.11340621403912543,0.8454545454545455,0.5568862275449102
ACSIncome-CA,mlp,1,0.1,lac,race,mondrian,0.9,0.8983333333333333,1.2491666666666668,0.06564455155960369,0.8475452196382429,0.08556677309848992
ACSIncome-CA,mlp,1,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.1,aps,age,mondrian,0.9,1.0,1.995,0.0,1.0,0.03797468354430378
ACSIncome-CA,mlp,1,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.2,lac,predclass,marginal,0.8,0.7979166666666667,1.01125,0.04861111111111105,0.76875,0.007291666666666696
ACSIncome-CA,mlp,1,0.2,lac,sex,marginal,0.8,0.7979166666666667,1.01125,0.010939774397231261,0.7928068803752932,0.00902034442329569
ACSIncome-CA,mlp,1,0.2,lac,age,marginal,0.8,0.7979166666666667,1.01125,0.22233381338588643,0.7365269461077845,0.016759776536312776
ACSIncome-CA,mlp,1,0.2,lac,race,marginal,0.8,0.7979166666666667,1.01125,0.06903981264637005,0.76,0.011251682368775162
ACSIncome-CA,mlp,1,0.2,lac,predclass,mondrian,0.8,0.80875,1.0333333333333334,0.009375000000000022,0.803125,0.08333333333333326
ACSIncome-CA,mlp,1,0.2,lac,sex,mondrian,0.8,0.8008333333333333,1.0158333333333334,0.018858120507002973,0.7920250195465207,0.022180854662464222
ACSIncome-CA,mlp,1,0.2,lac,age,mondrian,0.8,0.8258333333333333,1.0670833333333334,0.17931530494821635,0.7795454545454545,0.35928143712574845
ACSIncome-CA,mlp,1,0.2,lac,race,mondrian,0.8,0.8004166666666667,1.01625,0.04940423240080127,0.772609819121447,0.1100000000000001
ACSIncome-CA,mlp,1,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.2,aps,predclass,mondrian,0.8,1.0,1.9945833333333334,0.0,1.0,0.009027777777777857
ACSIncome-CA,mlp,1,0.2,aps,sex,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,1,0.2,aps,age,mondrian,0.8,1.0,1.9820833333333334,0.0,1.0,0.13607594936708867
ACSIncome-CA,mlp,1,0.2,aps,race,mondrian,0.8,1.0,1.9995833333333333,0.0,1.0,0.0025839793281654533
ACSIncome-CA,mlp,2,0.05,lac,predclass,marginal,0.95,0.9583333333333334,1.5179166666666666,0.0031873341137472755,0.9570637119113573,0.1336449193894227
ACSIncome-CA,mlp,2,0.05,lac,sex,marginal,0.95,0.9583333333333334,1.5179166666666666,0.010774131796131181,0.9531123686337915,0.01445193381763632
ACSIncome-CA,mlp,2,0.05,lac,age,marginal,0.95,0.9583333333333334,1.5179166666666666,0.03513749454386739,0.930379746835443,0.47605253759771426
ACSIncome-CA,mlp,2,0.05,lac,race,marginal,0.95,0.9583333333333334,1.5179166666666666,0.04797451975714151,0.9215686274509803,0.16563672478481561
ACSIncome-CA,mlp,2,0.05,lac,predclass,mondrian,0.95,0.9570833333333333,1.5133333333333334,0.012219079961520274,0.9522160664819944,0.20732739136985834
ACSIncome-CA,mlp,2,0.05,lac,sex,mondrian,0.95,0.9595833333333333,1.525,0.001675898823256361,0.9587712206952304,0.0460020672430943
ACSIncome-CA,mlp,2,0.05,lac,age,mondrian,0.95,0.9583333333333334,1.53875,0.06251736042220546,0.9184952978056427,0.8481012658227849
ACSIncome-CA,mlp,2,0.05,lac,race,mondrian,0.95,0.9604166666666667,1.5329166666666667,0.03817059818851398,0.9313725490196079,0.1416595623756749
ACSIncome-CA,mlp,2,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.05,aps,age,mondrian,0.95,1.0,1.9979166666666666,0.0,1.0,0.01567398119122254
ACSIncome-CA,mlp,2,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.1,lac,predclass,marginal,0.9,0.91125,1.3283333333333334,0.008962204012563868,0.9058577405857741,0.11320251741443466
ACSIncome-CA,mlp,2,0.1,lac,sex,marginal,0.9,0.91125,1.3283333333333334,0.00036075963885118245,0.9110751818916734,0.0030890478517422437
ACSIncome-CA,mlp,2,0.1,lac,age,marginal,0.9,0.91125,1.3283333333333334,0.10801158684179202,0.8481012658227848,0.377266775127971
ACSIncome-CA,mlp,2,0.1,lac,race,marginal,0.9,0.91125,1.3283333333333334,0.05857469891509903,0.8627450980392157,0.1589788861914221
ACSIncome-CA,mlp,2,0.1,lac,predclass,mondrian,0.9,0.9108333333333334,1.3216666666666668,0.01606995908622022,0.9044321329639889,0.20947159795547
ACSIncome-CA,mlp,2,0.1,lac,sex,mondrian,0.9,0.9129166666666667,1.3258333333333334,0.01955539676261675,0.9028374892519346,0.0866559944836447
ACSIncome-CA,mlp,2,0.1,lac,age,mondrian,0.9,0.9216666666666666,1.3604166666666666,0.030182572906039984,0.9122137404580153,0.6139240506329113
ACSIncome-CA,mlp,2,0.1,lac,race,mondrian,0.9,0.9133333333333333,1.3358333333333334,0.036777147407186184,0.8921568627450981,0.20405110473528043
ACSIncome-CA,mlp,2,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.1,aps,age,mondrian,0.9,1.0,1.9908333333333332,0.0,1.0,0.06896551724137923
ACSIncome-CA,mlp,2,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.2,lac,predclass,marginal,0.8,0.8129166666666666,1.0629166666666667,0.05415280659256594,0.7803347280334728,0.034513033298948725
ACSIncome-CA,mlp,2,0.2,lac,sex,marginal,0.8,0.8129166666666666,1.0629166666666667,0.0009641110194344993,0.8124494745351657,0.006385932181358633
ACSIncome-CA,mlp,2,0.2,lac,age,marginal,0.8,0.8129166666666666,1.0629166666666667,0.2158446093408991,0.7151898734177216,0.07293361374548635
ACSIncome-CA,mlp,2,0.2,lac,race,marginal,0.8,0.8129166666666666,1.0629166666666667,0.056550156294401854,0.7647058823529411,0.03125411238320819
ACSIncome-CA,mlp,2,0.2,lac,predclass,mondrian,0.8,0.8225,1.0804166666666666,0.020323601339839348,0.814404432132964,0.2018828451882846
ACSIncome-CA,mlp,2,0.2,lac,sex,mondrian,0.8,0.8216666666666667,1.0779166666666666,0.02769021382133441,0.8073946689595872,0.06442305219336997
ACSIncome-CA,mlp,2,0.2,lac,age,mondrian,0.8,0.8420833333333333,1.1275,0.15900162691956665,0.759493670886076,0.24884792626728114
ACSIncome-CA,mlp,2,0.2,lac,race,mondrian,0.8,0.82125,1.08,0.06818002368732734,0.7647058823529411,0.1013422818791947
ACSIncome-CA,mlp,2,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.2,aps,predclass,mondrian,0.8,1.0,1.9920833333333334,0.0,1.0,0.013157894736842035
ACSIncome-CA,mlp,2,0.2,aps,sex,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,2,0.2,aps,age,mondrian,0.8,1.0,1.97875,0.0,1.0,0.15987460815047028
ACSIncome-CA,mlp,2,0.2,aps,race,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,lac,predclass,marginal,0.95,0.9579166666666666,1.5016666666666667,0.009409502101289213,0.9539568345323741,0.22448892371251494
ACSIncome-CA,mlp,3,0.05,lac,sex,marginal,0.95,0.9579166666666666,1.5016666666666667,0.005455099503441585,0.9553641346906813,0.05919651119086855
ACSIncome-CA,mlp,3,0.05,lac,age,marginal,0.95,0.9579166666666666,1.5016666666666667,0.018738181193054926,0.9523809523809523,0.5188362709704821
ACSIncome-CA,mlp,3,0.05,lac,race,marginal,0.95,0.9579166666666666,1.5016666666666667,0.022255574614065243,0.9504716981132075,0.13437852470110534
ACSIncome-CA,mlp,3,0.05,lac,predclass,mondrian,0.95,0.9579166666666666,1.5045833333333334,0.0076857326020371985,0.9534653465346534,0.15107201367618783
ACSIncome-CA,mlp,3,0.05,lac,sex,mondrian,0.95,0.9575,1.50375,0.0004560443660042157,0.9572573463935886,0.09993019871401065
ACSIncome-CA,mlp,3,0.05,lac,age,mondrian,0.95,0.9608333333333333,1.51375,0.016044973544973473,0.9575,0.6921284358107462
ACSIncome-CA,mlp,3,0.05,lac,race,mondrian,0.95,0.9566666666666667,1.51125,0.04285714285714293,0.948051948051948,0.23182946086171907
ACSIncome-CA,mlp,3,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.1,lac,predclass,marginal,0.9,0.9170833333333334,1.31375,0.031205926348030433,0.899009900990099,0.11131134696203415
ACSIncome-CA,mlp,3,0.1,lac,sex,marginal,0.9,0.9170833333333334,1.31375,0.025296516002345726,0.9052466718872357,0.027348018333820168
ACSIncome-CA,mlp,3,0.1,lac,age,marginal,0.9,0.9170833333333334,1.31375,0.08920214696387985,0.8783068783068783,0.3449139944786579
ACSIncome-CA,mlp,3,0.1,lac,race,marginal,0.9,0.9170833333333334,1.31375,0.03441757572920079,0.8985849056603774,0.08326189939093176
ACSIncome-CA,mlp,3,0.1,lac,predclass,mondrian,0.9,0.9183333333333333,1.3195833333333333,0.036783246669990666,0.897029702970297,0.09611083410499321
ACSIncome-CA,mlp,3,0.1,lac,sex,mondrian,0.9,0.915,1.31625,0.009129255106616108,0.9107282693813625,0.06551767660039154
ACSIncome-CA,mlp,3,0.1,lac,age,mondrian,0.9,0.92375,1.34125,0.05298789551921845,0.8964705882352941,0.5608465608465609
ACSIncome-CA,mlp,3,0.1,lac,race,mondrian,0.9,0.92125,1.33,0.02522941148930191,0.9127358490566038,0.08736747123843913
ACSIncome-CA,mlp,3,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.1,aps,age,mondrian,0.9,1.0,1.9995833333333333,0.0,1.0,0.0036101083032491488
ACSIncome-CA,mlp,3,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,mlp,3,0.2,lac,predclass,marginal,0.8,0.8329166666666666,1.0841666666666667,0.07734881401809246,0.7881188118811882,0.029047652966735615
ACSIncome-CA,mlp,3,0.2,lac,sex,marginal,0.8,0.8329166666666666,1.0841666666666667,0.02616537117060458,0.8206734534064213,0.012583756313320649
ACSIncome-CA,mlp,3,0.2,lac,age,marginal,0.8,0.8329166666666666,1.0841666666666667,0.19477393845624902,0.7619047619047619,0.10807390104056047
ACSIncome-CA,mlp,3,0.2,lac,race,marginal,0.8,0.8329166666666666,1.0841666666666667,0.0907963004737199,0.7727272727272727,0.05591250854408747
